strategy_family,variant,window,pair,total_trades,total_return,win_rate,profit_factor,max_drawdown,average_r,median_r,expectancy,average_holding_minutes
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,oos,GBPUSD,751,-0.47236752806824456,0.374167776298269,0.4185665048749688,0.47236752806824456,-0.42455764704585364,-1.1340904700531604,-0.42455764704585364,5.019973368841544
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,oos,USDJPY,746,-0.3700980602759788,0.42091152815013405,0.5361315374832933,0.3700980602759788,-0.3087006879339881,-1.091140245192931,-0.3087006879339881,5.254691689008043
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,wf_1,AUDUSD,753,-0.4910986467146341,0.38114209827357237,0.40151731724619544,0.49182490603515105,-0.44738556025340953,-1.1485334271935719,-0.44738556025340953,4.46879150066401
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,wf_1,EURUSD,677,-0.32975744203385693,0.43870014771048743,0.5516088801241464,0.3325374217881635,-0.29443264822485,-1.114841575980493,-0.29443264822485,5.125553914327917
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,wf_1,GBPUSD,746,-0.3084454220989036,0.4410187667560322,0.6079855123154735,0.3084454220989036,-0.24614910176762847,-1.0721050808812862,-0.24614910176762847,5.475871313672922
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,wf_1,USDJPY,732,-0.3850781245875471,0.42213114754098363,0.5146337002884543,0.38527467483932104,-0.3310254849570484,-1.091108572924779,-0.3310254849570484,5.840163934426229
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,wf_2,AUDUSD,791,-0.5567014741491685,0.3640960809102402,0.3478006992817387,0.5611147217656456,-0.5130255720780049,-1.1743803145851117,-0.5130255720780049,8.268015170670038
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,wf_2,EURUSD,650,-0.4685314857001146,0.36615384615384616,0.36663909988176474,0.470993490348781,-0.4850805428202473,-1.18191291779137,-0.4850805428202473,5.053846153846154
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,wf_2,GBPUSD,784,-0.39937913094141797,0.4119897959183674,0.5151031945022254,0.4004347821353156,-0.32405498911088026,-1.1045369623121295,-0.32405498911088026,9.03061224489796
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,wf_2,USDJPY,782,-0.4086067981348003,0.4053708439897698,0.5024135256210278,0.4096583783941904,-0.33478391292789444,-1.0795964926733947,-0.33478391292789444,7.9923273657289
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,wf_3,AUDUSD,748,-0.6793800253707547,0.29545454545454547,0.20270338663787704,0.679872142108666,-0.758917688177564,-1.2838869003873952,-0.758917688177564,3.8502673796791442
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,wf_3,EURUSD,693,-0.5039401489289499,0.3694083694083694,0.35157587708445476,0.5062935779020863,-0.504633494308428,-1.1896255318895916,-0.504633494308428,5.1226551226551225
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,wf_3,GBPUSD,752,-0.4434412062883426,0.40824468085106386,0.4559780957823899,0.4434412062883426,-0.38848375743867347,-1.1373354947083896,-0.38848375743867347,4.8138297872340425
COST_AWARE_SCALPING,SHORT_HOLD_REJECTION,wf_3,USDJPY,745,-0.4018453484725315,0.4147651006711409,0.49977282648712634,0.4029389288222702,-0.34378757558680406,-1.0814153603560546,-0.34378757558680406,4.97986577181208
